Content,EventId,Extracted Template,,Category,Source,Context_Source,Rule_Score,Similarity_Score,Total_Score
JVM with ID : jvm_1445144423722_0020_m_000008 asked for a task,E58,JVM with ID: <*> asked for a task,,Unseen,Hadoop,Similarity-Based,0.4,0.757371229,0.578685614
JVM with ID : jvm_1445144423722_0020_m_000009 asked for a task,E58,JVM with ID: <*> asked for a task,,Unseen,Hadoop,Similarity-Based,0.4,0.758089617,0.579044808
JVM with ID : jvm_1445144423722_0020_m_000007 asked for a task,E58,JVM with ID: <*> asked for a task,,Unseen,Hadoop,Similarity-Based,0.4,0.756093289,0.578046644
JVM with ID: jvm_1445144423722_0020_m_000008 given task: attempt_1445144423722_0020_m_000006_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.818309573,0.609154786
JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.818384375,0.609192187
JVM with ID: jvm_1445144423722_0020_m_000009 given task: attempt_1445144423722_0020_m_000007_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.819293163,0.609646582
JVM with ID: jvm_1445144423722_0020_m_000007 given task: attempt_1445144423722_0020_m_000005_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.815917292,0.607958646
JVM with ID: jvm_1445144423722_0020_m_000008 given task: attempt_1445144423722_0020_m_000006_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.818309573,0.609154786
JVM with ID: jvm_1445144423722_0020_m_000011 given task: attempt_1445144423722_0020_m_000009_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.812558754,0.606279377
JVM with ID: jvm_1445144423722_0020_m_000004 given task: attempt_1445144423722_0020_m_000002_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.817812573,0.608906286
JVM with ID: jvm_1445144423722_0020_m_000008 given task: attempt_1445144423722_0020_m_000006_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.818309573,0.609154786
JVM with ID: jvm_1445144423722_0020_m_000009 given task: attempt_1445144423722_0020_m_000007_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.819293163,0.609646582
JVM with ID: jvm_1445144423722_0020_m_000007 given task: attempt_1445144423722_0020_m_000005_0,E59,JVM with ID: <*> given task: <*>,,Seen,Hadoop,Similarity-Based,0.4,0.815917292,0.607958646
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
Adding #0 tokens and #1 secret keys for NM use for launching container,E6,Adding <*> tokens and <*> secret keys for NM use for launching container,,Unseen,Hadoop,Rule-Based,0.4,0,0.2
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
KILLING attempt_1445144423722_0020_m_000003_0,E60,"KILLING <*>_<*>_<*>_<*>_<*>_<*>_<*>

### Explanation:
The log message contains a static prefix ""KILLING"" and a dynamic part that follows a pattern of ""attempt_<timestamp>_<jobID>",,Seen,Hadoop,Similarity-Based,0.4,0.769734498,0.584867249
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
KILLING attempt_1445144423722_0020_m_000003_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.769734498,0.584867249
KILLING attempt_1445144423722_0020_m_000003_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.769734498,0.584867249
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
KILLING attempt_1445144423722_0020_m_000002_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.768580461,0.584290231
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
KILLING attempt_1445144423722_0020_m_000001_0,E60,KILLING <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.76654183,0.583270915
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 20 cluster_timestamp: 1445144423722 } attemptId: 1 } keyId: -127633188)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)",,Seen,Hadoop,Similarity-Based,0.4,0.911322896,0.655661448
Launching attempt_1445144423722_0020_m_000006_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.784375111,0.592187556
Launching attempt_1445144423722_0020_m_000003_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.785418617,0.592709309
Launching attempt_1445144423722_0020_m_000007_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.783632913,0.591816456
Launching attempt_1445144423722_0020_m_000004_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.78679412,0.59339706
Launching attempt_1445144423722_0020_m_000006_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.784375111,0.592187556
Launching attempt_1445144423722_0020_m_000009_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.784632155,0.592316078
Launching attempt_1445144423722_0020_m_000002_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.781741622,0.590870811
Launching attempt_1445144423722_0020_m_000006_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.784375111,0.592187556
Launching attempt_1445144423722_0020_m_000007_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.783632913,0.591816456
Launching attempt_1445144423722_0020_m_000004_0,E62,Launching <*>_<*>_<*>_<*>_<*>_<*>,,Seen,Hadoop,Similarity-Based,0.4,0.78679412,0.59339706
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
loaded properties from hadoop-metrics2.properties,E63,loaded properties from <*>,,Unseen,Hadoop,Rule-Based,0.5,0,0.25
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*> via <*>,,Seen,Hadoop,Similarity-Based,0.4,0.958585243,0.679292621
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"mapResourceRequest:<memory:1024, vCores:1>",E65,"mapResourceRequest:<resource:*, vCores:*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
"maxContainerCapability: <memory:8192, vCores:32>",E66,"memory: <*>, vCores: <*>",,Unseen,Hadoop,Rule-Based,0.3,0,0.15
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,,Seen,Hadoop,Rule-Based,0.4,0,0.2
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
"MRAppMaster launching normal, non-uberized, multi-container job job_1445144423722_0020.",E68,"MRAppMaster launching normal, non-uberized, multi-container job <*>.",,Seen,Hadoop,Similarity-Based,0.4,0.87741246,0.63870623
