Log,Extracted Template,Source,Context_Source,Rule_Score,Similarity_Score
"device_generate_desktop_screenshot: authw 0x7fa823c89600(2000), shield 0x7fa8258cac00(2001)",device_generate_desktop_screenshot: authw <*> shield <*>,Mac,Rule-Based,0.466666667,0
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw <*> (<*>), shield <*> (<*>)\n",Mac,Rule-Based,0.466666667,0
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw <*> (<*>), shield <*> (<*>)\n",Mac,Rule-Based,0.466666667,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
(DiskStore.Normal:2382) 20cb04f 1.000086,"(<*>:<*>) <*> <*>.<*>

This template covers the given log message by replacing the dynamic parts with placeholders. The first dynamic part is the process name and port number, which are separated by a colon (:). The second dynamic part is the process ID.",Mac,Rule-Based,0.533333333,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[*]:*:*:*.* signalled err=<*-*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>], shield <*> (<*>), dev <*, <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>], shield <*> (<*>), dev <*, <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa823962400(2000)[0, 0, 1440, 900] shield 0x7fa82d372000(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>], shield <*> (<*>), dev <*, <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa824145a00(2000)[0, 0, 1440, 900] shield 0x7fa825dafc00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>], shield <*> (<*>), dev <*, <*, <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw <*> (<*>)[<*, <*, <*, <*>] shield <*> (<*>), dev <*, <*>",Mac,Rule-Based,0.466666667,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:-<*> Errno:<*>,Mac,Rule-Based,0.5,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Mac,Rule-Based,0.4,0
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-06_08,33,08.335034] - AuthFail:sts:5_rsn:0.xml",Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/<*> - AuthFail:sts:<*>_rsn:<*>.xml,Mac,Rule-Based,0.533333333,0
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/<*> - AssocFail:sts:2_rsn:0.xml,Mac,Rule-Based,0.533333333,0
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,24,29.663045] - AuthFail:sts:5_rsn:0.xml",Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/<*> - AuthFail:sts:<*>_rsn:<*>.xml,Mac,Rule-Based,0.533333333,0
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/<*> - AssocFail:sts:2_rsn:0.xml,Mac,Rule-Based,0.533333333,0
